date,artist,song_name,video,group_type,release,link,like_count,view_count
2017-09-05,B.A.P,Honeymoon,Youtube,Boy,Major,https://www.youtube.com/watch?v=J65BF4NogoI,264485,8495629
2017-09-05,DAY6,I Loved You,Youtube,Boy,Major,https://www.youtube.com/watch?v=EwLMA5XYnKI,676356,35426099
2017-09-04,The Singing Girls,I Like,Youtube,Girl,Major,https://www.youtube.com/watch?v=9qDooBTZhrU,375,14415
2017-09-03,BLACK6IX,Like A Flower,Youtube,Boy,Major,https://www.youtube.com/watch?v=XgfJBVSC_uM,73251,1316326
2017-09-01,IM,Sad Story,Youtube,Boy,Major,https://www.youtube.com/watch?v=nqesJ9i5IV0,29471,450736
2017-08-31,A.De,Laputa (Kiss In The Sky),Youtube,Girl,Major,https://www.youtube.com/watch?v=oqYQiqAYj8I,10570,148048
2017-08-31,IZ,All You Want,Youtube,Boy,Major,https://www.youtube.com/watch?v=RThtQnQ6BOk,49013,1257668
2017-08-30,Good Day,Rolly,Youtube,Girl,Major,https://www.youtube.com/watch?v=p1c6eDSVGLA,111049,3381305
2017-08-29,Hyuna,Babe,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=b9xndFqGJ4k,421063,22966135
2017-08-28,Golden Child,DamDaDi,Youtube,Boy,Major,https://www.youtube.com/watch?v=lpMdr_5bygo,219585,5199322
2017-08-28,VIXX LR,Whisper,Youtube,Boy,Major,https://www.youtube.com/watch?v=mLA5fX3JdN4,0,0
2017-08-28,Flashe,Popping,Youtube,Girl,Major,https://www.youtube.com/watch?v=7HQE7cDdhZc,2255,72834
2017-08-27,Rania,Beep Beep Beep,Youtube,Girl,Major,https://www.youtube.com/watch?v=IAl9XIWomsA,0,0
2017-08-25,Hur Youngji,Memory Clock,Youtube,Girl Solo,Minor,https://www.youtube.com/watch?v=VC2k_0D0qU4,11960,262562
2017-08-25,S.I.S,I've Got A Feeling,Youtube,Girl,Major,https://www.youtube.com/watch?v=gurmHg06jHI,0,0
2017-08-25,GreatGuys,Last Men,Youtube,Boy,Major,https://www.youtube.com/watch?v=CfuSB5iY02M,33260,409320
2017-08-25,Heize,In the Time Spent With You,Youtube,Girl Solo,Minor,https://www.youtube.com/watch?v=1xg2zk4qOPo,31246,2698453
2017-08-25,Highteen,Would You,Youtube,Girl,Minor,https://www.youtube.com/watch?v=bjg5SrPwDNg,970,28036
2017-08-24,GreatGuys,Last Men,Youtube,Boy,Major,https://www.youtube.com/watch?v=CfuSB5iY02M,33260,409320
2017-08-23,Pristin,We Like,Youtube,Girl,Major,https://www.youtube.com/watch?v=J6LAzgZi8N8,313227,17871475
2017-08-23,VICTON,Unbelievable,Youtube,Boy,Major,https://www.youtube.com/watch?v=lqfGcA7wA6E,90845,2049780
2017-08-23,MiSo,Pink Lady,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=s5RRgsrVT6Y,63165,2053700
2017-08-22,Momoland,Freeze,Youtube,Girl,Major,https://www.youtube.com/watch?v=ywAXliT2wKk,292546,16582768
2017-08-22,DIA,Can't Stop,Youtube,Girl,Major,https://www.youtube.com/watch?v=cF4DJvz1pic,37656,2238329
2017-08-21,Sunmi,Gashina,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=ur0hCdne2-s,2455866,171748401
2017-08-21,BtoB,Brand new days~Whatever future~,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=nQNRxO3LucI,0,0
2017-08-18,Red Velvet,Rebirth,Youtube,Girl,Minor,https://www.youtube.com/watch?v=bLtRsfnTnlU,314306,8777675
2017-08-17,NCT DREAM,We Young,Youtube,Boy,Major,https://www.youtube.com/watch?v=h3aP1cxwCyk,880093,26444424
2017-08-16,SF9,Hide and Seek,Youtube,Boy,Minor,https://www.youtube.com/watch?v=A1PgetiyY2Y,29037,831322
2017-08-16,Taeyang,Darling,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=k24UEMaLwEk,404432,13295433
2017-08-16,Taeyang,Wake Me Up,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=gerhTWvUfJQ,401304,12104957
2017-08-15,H.B.Y,Vroom Vroom,Youtube,Boy,Major,https://www.youtube.com/watch?v=0NJ_4kwUqTk,8070,128217
2017-08-14,Sonamoo,Friday Night,Youtube,Girl,Major,https://www.youtube.com/watch?v=aUoznes8Fn4,58420,1971648
2017-08-11,Gugudan OGUOGU,ICE CHU,Youtube,Girl,Major,https://www.youtube.com/watch?v=ZN6aso7870c,0,0
2017-08-10,UP10TION,Everything,Youtube,Boy,Minor,https://www.youtube.com/watch?v=_lHZKPvIMEw,6256,117086
2017-08-10,Wanna One,Burn It Up,Youtube,Boy,Minor,https://www.youtube.com/watch?v=XwGqz8BhHho,706213,38419890
2017-08-09,Boyfriend,Star,Youtube,Boy,Major,https://www.youtube.com/watch?v=iAVAhkvXXoQ,103591,1337326
2017-08-09,Jessica,Summer Storm,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=7zgpdy9Co8k,215395,6298368
2017-08-08,Weki Meki,I Don't Like Your Girlfriend,Youtube,Girl,Major,https://www.youtube.com/watch?v=bAsyhiaHzJQ,309552,11884175
2017-08-08,Juniel,Last Carnival,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=yfzug40O8_w,22116,779827
2017-08-07,DAY6,What Can I Do,Youtube,Boy,Major,https://www.youtube.com/watch?v=4RJWqIEo_Tc,387819,12310051
2017-08-07,Wanna One,Energetic,Youtube,Boy,Major,https://www.youtube.com/watch?v=EVaV7AwqBWg,2567507,159674562
2017-08-07,BLANC7,Hello,Youtube,Boy,Major,https://www.youtube.com/watch?v=oSYIwCHZCj4,107885,1159474
2017-08-04,Girls' Generation,Holiday,Youtube,Girl,Major,https://www.youtube.com/watch?v=YwN-CN9EjTg,1036798,54451603
2017-08-04,Girls' Generation,All Night,Youtube,Girl,Major,https://www.youtube.com/watch?v=f4w8IbQTJpY,559495,27193839
2017-08-04,Drug Restaurant,Drink O2 in the water,Youtube,Boy,Major,https://www.youtube.com/watch?v=G8NSWRptL-8,10757,174163
2017-08-04,WINNER,Love Me Love Me,Youtube,Boy,Major,https://www.youtube.com/watch?v=ppOWR7ZLl7Q,595239,35192319
2017-08-04,WINNER,Island,Youtube,Boy,Major,https://www.youtube.com/watch?v=kRj4toENrnA,801319,46268700
2017-08-03,Tritops,Zinnia,Youtube,Boy,Major,https://www.youtube.com/watch?v=3_p55obZM74,890,38755
2017-08-03,CLC,Where Are You?,Youtube,Girl,Major,https://www.youtube.com/watch?v=lNUP5B_NZUE,0,0
2017-08-03,9MUSES,Love City,Youtube,Girl,Major,https://www.youtube.com/watch?v=DojqyA3Ma2k,0,0
2017-08-02,Samuel,Sixteen feat. Changmo,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=NMPg8xVcjVs,778935,18510818
2017-08-02,N.Flying,The Real,Youtube,Boy,Major,https://www.youtube.com/watch?v=WUYzVohEAyE,180452,5259439
2017-08-02,ONF,ON/OFF,Youtube,Boy,Major,https://www.youtube.com/watch?v=RQlMI0n10VY,116903,2438709
2017-08-02,The Rose,Sorry,Youtube,Boy,Major,https://www.youtube.com/watch?v=uXcpLWB2eBA,0,0
2017-08-01,GFRIEND,Love Whisper,Youtube,Girl,Major,https://www.youtube.com/watch?v=lnXXfYA91Y8,461447,45788105
2017-08-01,Apple.B,Woochuchu,Youtube,Girl,Major,https://www.youtube.com/watch?v=qivFyyllBSE,14764,726807
2017-08-01,Park Kyung,Wiped,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=gT3T9Je12MU,15508,502657
2017-07-31,Shannon,Hello,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=kM5ZngFLe4A,51397,1323185
2017-07-31,Longguo & Shihyun,the.the.the,Youtube,Boy,Major,https://www.youtube.com/watch?v=-SwrTn-0K34,10207,240486
2017-07-31,Raina,Loop feat. Aron,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=Y07AQn0PSlw,20119,308544
2017-07-30,JJ Project,"Tommorow, Today",Youtube,Boy,Major,https://www.youtube.com/watch?v=ktdqlQ1zhg4,630034,23509061
2017-07-29,FTISLAND,Paradise,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=5L7u1i_iVro,22666,1128550
2017-07-28,Clon,Go Tomorrow,Youtube,Boy,Minor,https://www.youtube.com/watch?v=Ui4oo82aciA,819,66100
2017-07-28,AlphaBAT,Get Your Luv,Youtube,Boy,Major,https://www.youtube.com/watch?v=P1B40WUjMdo,15338,172461
2017-07-28,LOONA,Love Cherry Motion (Choerry),Youtube,Girl,Major,https://www.youtube.com/watch?v=VBbeuXW8Nko,273766,10241306
2017-07-27,Dreamcatcher,Fly High,Youtube,Girl,Major,https://www.youtube.com/watch?v=39yeTdIuKJU,266763,10362123
2017-07-27,MONSTA X,Newton,Youtube,Boy,Minor,https://www.youtube.com/watch?v=TFk0M_Jhr_A,365657,8537771
2017-07-26,MYTEEN,Amazing,Youtube,Boy,Major,https://www.youtube.com/watch?v=ZI4_7iaJU6M,39115,562227
2017-07-26,P.O.P,Catch You,Youtube,Girl,Major,https://www.youtube.com/watch?v=yDk7NWfD3d8,24904,627040
2017-07-26,ELRIS,My Star,Youtube,Girl,Minor,https://www.youtube.com/watch?v=AwAFTVjXCeU,23790,900724
2017-07-26,Taemin,Flame of Love,Youtube,Boy Solo,Japanese,https://www.youtube.com/watch?v=kh-A6z7M0zc,252563,7657960
2017-07-26,The Eastlight,I Got You,Youtube,Boy,Major,https://www.youtube.com/watch?v=1oxOnWws0UQ,0,0
2017-07-25,LABOUM,Only U,Youtube,Girl,Major,https://www.youtube.com/watch?v=NafyjkXjGfs,30448,2386226
2017-07-25,Nell,Broken,Youtube,Boy,Major,https://www.youtube.com/watch?v=RKtz96EnMF4,19622,796315
2017-07-23,CASHCOMA,CASHCOMA,Youtube,Girl,Minor,https://www.youtube.com/watch?v=6y2CRgVoISg,230,8517
2017-07-23,Live High,Kung Dari Sha Bah Rah,Youtube,Girl,Major,https://www.youtube.com/watch?v=wxXXRbzkd5E,1121,88476
2017-07-20,KNK,Rain,Youtube,Boy,Major,https://www.youtube.com/watch?v=fBhy9cyQC2U,87827,1722189
2017-07-20,AKMU,Dinosaur,Youtube,Co-ed,Major,https://www.youtube.com/watch?v=8Oz7DG76ibY,833196,39937151
2017-07-20,Snuper,The Star of Stars,Youtube,Boy,Major,https://www.youtube.com/watch?v=eifrBiNTU88,16342,349536
2017-07-19,TopSecret,Yes Man,Youtube,Boy,Minor,https://www.youtube.com/watch?v=ms2SziwYRjs,5327,64400
2017-07-19,KARD,Hola Hola,Youtube,Co-ed,Major,https://www.youtube.com/watch?v=USx4WyrkfU4,1363075,54800959
2017-07-18,EXO,Ko Ko Bop,Youtube,Boy,Major,https://www.youtube.com/watch?v=IdssuxDdqKk,5153823,341553337
2017-07-18,Voisper,Days Gone By,Youtube,Boy,Major,https://www.youtube.com/watch?v=SfZfBH_DUZg,332,2623
2017-07-18,Myname,Baby Tonight,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=2wsA7uayfbM,11739,397326
2017-07-17,14U,VVV,Youtube,Boy,Minor,https://www.youtube.com/watch?v=b83iEHH_UTU,0,0
2017-07-15,Hotshot,Jelly,Youtube,Boy,Major,https://www.youtube.com/watch?v=aqwJNSi0E84,172514,4193757
2017-07-14,WJSN,Kiss Me,Youtube,Girl,Minor,https://www.youtube.com/watch?v=_E5GRzv-k-k,22255,1147825
2017-07-13,Jessi,Gucci,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=nhRUyVMkaNI,563726,23831378
2017-07-13,Park Boram,"Why, You? feat. Samuel Seo",Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=R0kvn9GvjAY,13248,1110708
2017-07-13,VOISPER,Crush On You,Youtube,Boy,Major,https://www.youtube.com/watch?v=1eWaHS_eJ-I,8467,1703258
2017-07-12,Limesoda,Z Z Z feat. MC GREE,Youtube,Girl,Major,https://www.youtube.com/watch?v=Pq5vqNeuI30,10444,782265
2017-07-11,Urban Zakapa,Moai,Youtube,Co-ed,Major,https://www.youtube.com/watch?v=CuFtHgjdCII,5378,351000
2017-07-11,Wable,Mallang Mallang,Youtube,Girl,Major,https://www.youtube.com/watch?v=vX679xgnlfo,456,15410
2017-07-08,Red Velvet,Red Flavor,Youtube,Girl,Major,https://www.youtube.com/watch?v=WyiIGEHQP8o,2443498,196651542
2017-07-07,Badkiz,Give It To Me,Youtube,Girl,Major,https://www.youtube.com/watch?v=hiSu-pA8eNQ,0,0
2017-07-06,PPL,Shoot U,Youtube,Girl,Major,https://www.youtube.com/watch?v=7cjjlscqzkM,5239,210000
2017-07-06,Apink,Motto GO!GO!,Youtube,Girl,Japanese,https://www.youtube.com/watch?v=7EFAoH69-5o,36052,2011978
2017-07-06,LOONA 1/3,Rain 51db,Youtube,Girl,Minor,https://www.youtube.com/watch?v=GhcY79E7am0,43792,816267
2017-07-06,Take,Good Enough,Youtube,Boy,Major,https://www.youtube.com/watch?v=815ZISEUT7s,439,18984
2017-07-05,DAY6,Hi Hello,Youtube,Boy,Major,https://www.youtube.com/watch?v=D7c7rBv-FUU,319214,8941100
2017-07-05,Halo,Here I Am,Youtube,Boy,Major,https://www.youtube.com/watch?v=9G_fQOSvccU,101155,2393125
2017-07-04,Favorite,Party Time,Youtube,Girl,Major,https://www.youtube.com/watch?v=o8kGYosDhPE,19895,356342
2017-07-04,Boyfriend,Summer,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=6bq2xNfn8NQ,12193,254795
2017-07-04,BTS,Come Back Home,Youtube,Boy,Special,https://www.youtube.com/watch?v=2vJFn10XLQM,1195063,22741369
2017-07-03,VAV,ABC (Middle of the Night),Youtube,Boy,Major,https://www.youtube.com/watch?v=kYQkB07QKEg,61062,1533158
2017-06-30,L.A.U,So Sweet,Youtube,Boy,Minor,https://www.youtube.com/watch?v=fol680Uit6Y,5422,71519
2017-06-29,Clon,Everybody,Youtube,Boy,Major,https://www.youtube.com/watch?v=FboR4TBnfRs,5680,448956
2017-06-29,UP10TION,Runner,Youtube,Boy,Major,https://www.youtube.com/watch?v=kGQSmW8X1H0,84968,1946557
2017-06-27,Shannon,Love Don't Hurt feat. Lil Boi,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=wzGKTOQ5D2I,16177,251987
2017-06-27,Stellar,Archangels of the Sephiroth,Youtube,Girl,Major,https://www.youtube.com/watch?v=9ivBktSZ8yQ,55690,1944871
2017-06-26,Heize,"You, Clouds, Rain feat. Shin Yongjae",Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=afxLaQiLu-o,219802,41464014
2017-06-26,Heize,Don't Know You,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=vvkWaI91mLM,230687,28086065
2017-06-26,Apink,Five,Youtube,Girl,Major,https://www.youtube.com/watch?v=b22Ed7f0D-0,256205,27140158
2017-06-26,LOONA,Singing In The Rain (JinSoul),Youtube,Girl,Major,https://www.youtube.com/watch?v=RWeyOyY_puQ,312643,12622699
2017-06-26,BoA,Camo,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=bKqe9zqMUcI,206676,7868984
2017-06-22,Mamamoo,Yes I Am,Youtube,Girl,Major,https://www.youtube.com/watch?v=Ue9NG1hAr78,498941,38022155
2017-06-22,Mamamoo,AZE GAG,Youtube,Girl,Minor,https://www.youtube.com/watch?v=4Les0OrRuZ0,236014,19987959
2017-06-22,BLACKPINK,As If It's Your Last,Youtube,Girl,Major,https://www.youtube.com/watch?v=Amq-qlqbjYA,12584162,1238400181
2017-06-22,Henry,I'm Good feat. Nafla,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=6DyOU81eSSA,206431,5127194
2017-06-20,Clon,Bamdeelalila,Youtube,Boy,Major,https://www.youtube.com/watch?v=07L_1ajbOas,1573,144166
2017-06-19,9MUSES,Remember,Youtube,Girl,Major,https://www.youtube.com/watch?v=9fbrjY1S73E,0,0
2017-06-19,MONSTA X,Shine Forever,Youtube,Boy,Major,https://www.youtube.com/watch?v=iewWMqeMpqU,696333,24377341
2017-06-14,T-ara,What's my name?,Youtube,Girl,Major,https://www.youtube.com/watch?v=_eQTd-fsKsQ,174344,8143578
2017-06-14,NCT 127,Cherry Bomb,Youtube,Boy,Major,https://www.youtube.com/watch?v=WkuHLzMMTZM,2792162,157702510
2017-06-14,Girls Next Door,Deep Blue Eyes,Youtube,Girl,Special,https://www.youtube.com/watch?v=vrjGRob06m4,0,0
2017-06-13,Bolbbalgan4,We Loved (with 20 Years of Age),Youtube,Girl,Minor,https://www.youtube.com/watch?v=Z1pGxkXyDvc,129271,21220150
2017-06-13,Vermuda,Dream Girl,Youtube,Boy,Major,https://www.youtube.com/watch?v=7DAs8FRI2yU,5959,86646
2017-06-12,B1A4,Sousureba,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=VPPIL-dGhno,0,0
2017-06-12,Pentagon,Critical Beauty,Youtube,Boy,Major,https://www.youtube.com/watch?v=LsbWd6sVFeo,278055,9299782
2017-06-08,G-Dragon,"Untitled, 2014",Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=9kaCAbIXuyg,1788847,138858567
2017-06-07,DAY6,I Smile,Youtube,Boy,Major,https://www.youtube.com/watch?v=g4V36AfI4Ng,426059,16511224
2017-06-07,FTISLAND,Wind,Youtube,Boy,Major,https://www.youtube.com/watch?v=QhPOwcvhGSA,102899,3394152
2017-06-07,WJSN,Happy,Youtube,Girl,Major,https://www.youtube.com/watch?v=YI1zfiw_rdM,44582,1976683
2017-06-07,Chungha,Why Don’t You Know,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=EHgeGRU3wDI,418528,30803718
2017-06-04,ELRIS,You and I,Youtube,Girl,Minor,https://www.youtube.com/watch?v=hIvKMsr1yb0,10397,268861
2017-06-04,TopSecret,Mind Control,Youtube,Boy,Major,https://www.youtube.com/watch?v=UI54hIySg88,54122,969968
2017-06-03,S.E.T,Nalari,Youtube,Girl,Major,https://www.youtube.com/watch?v=SUWp2UpManQ,6029,169265
2017-06-02,Tritops,All 4 One,Youtube,Boy,Major,https://www.youtube.com/watch?v=h8ZWz4IbwuA,460,9188
2017-06-02,Suran,1+1=0 feat. Dean,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=YA6G74gk6R8,175630,7236127
2017-06-01,ELRIS,"We, First",Youtube,Girl,Major,https://www.youtube.com/watch?v=28naAblMZmA,45695,1636348
2017-06-01,Hyoyeon,Wannabe feat. San E,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=gKSzjvvxwJg,291250,8117742
2017-06-01,G-reyish,Johnny GoGo,Youtube,Girl,Major,https://www.youtube.com/watch?v=bLwGUIn32Ao,6055,218280
2017-05-31,B1A4,Sukidakara shouganai,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=DOVdz4ku3no,0,0
2017-05-31,SISTAR,Lonely,Youtube,Girl,Major,https://www.youtube.com/watch?v=KbXV2R_Yd1E,443987,26492444
2017-05-30,Rubber Soul,Love Is,Youtube,Girl,Major,https://www.youtube.com/watch?v=InBs9DHZIfQ,0,0
2017-05-29,ASTRO,Baby,Youtube,Boy,Major,https://www.youtube.com/watch?v=IwqEXtsvaDg,794028,27856338
2017-05-29,Highlight,Calling You,Youtube,Boy,Major,https://www.youtube.com/watch?v=b6l0x9xxk4k,140597,6921585
2017-05-29,APRIL,Mayday,Youtube,Girl,Major,https://www.youtube.com/watch?v=iOEjs8qW8n4,33585,2015229
2017-05-29,APRIL,Lovesick,Youtube,Girl,Minor,https://www.youtube.com/watch?v=MWkkcRpLam0,0,0
2017-05-29,Baek A Yeon,Sweet lies,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=dXZzAdEqAkc,68958,3498138
2017-05-27,24K,Only You,Youtube,Boy,Major,https://www.youtube.com/watch?v=UPOvNE6y3CE,91381,1752116
2017-05-27,FTISLAND,Love Sick,Youtube,Boy,Minor,https://www.youtube.com/watch?v=aSyXgv_v3no,44995,3828785
2017-05-26,Flower,Days Lovers,Youtube,Boy,Major,https://www.youtube.com/watch?v=Mj8hp3Iyr-0,720,38110
2017-05-25,KNK,"Sun, Moon, Star",Youtube,Boy,Major,https://www.youtube.com/watch?v=VtqT-rRQj2A,54253,1124178
2017-05-25,Be.A,Magical,Youtube,Boy,Major,https://www.youtube.com/watch?v=1r6t62G-4ww,12877,186040
2017-05-24,Tweety,Party,Youtube,Girl,Minor,https://www.youtube.com/watch?v=uUpE6RTq5sE,84,5320
2017-05-24,Girls' Alert,Dream Girls,Youtube,Girl,Major,https://www.youtube.com/watch?v=IXlBFdAUIAE,5666,430567
2017-05-24,Yezi,Anck Su Namum,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=oemL0Q_PP10,126038,4053659
2017-05-23,Marmello,Puppet,Youtube,Girl,Major,https://www.youtube.com/watch?v=cJjIQP56CxU,19518,289689
2017-05-23,LOONA,Eclipse (Kim Lip),Youtube,Girl,Major,https://www.youtube.com/watch?v=_qJEoSa3Ie0,323557,14079131
2017-05-23,B.I.G,Hello Hello,Youtube,Boy,Major,https://www.youtube.com/watch?v=McqEt2pQEh0,72588,1258229
2017-05-22,A.C.E,Cactus,Youtube,Boy,Major,https://www.youtube.com/watch?v=-VYJKjyRjik,406377,8284586
2017-05-22,MAP6,I'm Ready,Youtube,Boy,Major,https://www.youtube.com/watch?v=GIEUDwESlQY,28972,481762
2017-05-22,SEVENTEEN,Don't Wanna Cry,Youtube,Boy,Major,https://www.youtube.com/watch?v=zEkg4GBQumc,3519315,242084187
2017-05-22,iKON,Bling Bling,Youtube,Boy,Major,https://www.youtube.com/watch?v=GUFw8wTzF_I,1386342,68242959
2017-05-22,iKON,B-DAY,Youtube,Boy,Major,https://www.youtube.com/watch?v=DvDPinu7pVY,627981,22850918
2017-05-22,GOT7,My Swagger,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=KMDfR_PJ7ss,860123,29327502
2017-05-19,Urban Zakapa,Alone,Youtube,Co-ed,Major,https://www.youtube.com/watch?v=ST9L7gBoj34,16601,1779641
2017-05-18,Sohee,Spotlight,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=0xKnmTj3v7E,64947,2646771
2017-05-17,The Eastlight,You're My Love,Youtube,Boy,Major,https://www.youtube.com/watch?v=CiGrgfoUlqM,0,0
2017-05-16,Honeyst,Like You,Youtube,Boy,Major,https://www.youtube.com/watch?v=iBmf4yl9bEU,17473,427375
2017-05-15,B1A4,Follow Me,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=CdDoE8mGqfQ,0,0
2017-05-15,Twice,Signal,Youtube,Girl,Major,https://www.youtube.com/watch?v=VQtonf1fv_s,2952639,309434231
2017-05-15,VIXX,Shangri-La,Youtube,Boy,Major,https://www.youtube.com/watch?v=CYEaI5y7QaM,552033,22183403
2017-05-12,Unnies,Right?,Youtube,Girl,Special,https://www.youtube.com/watch?v=Nv5_uvyqI9s,319114,17012976
2017-05-10,PSY,I LUV IT,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=Xvjnoagk6GU,1150760,127078037
2017-05-10,PSY,New Face,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=OwJPPaEyqhI,2171806,279868040
2017-05-08,DAY6,Dance Dance,Youtube,Boy,Major,https://www.youtube.com/watch?v=NAW0idSQ6Zs,348777,10579264
2017-05-08,ROMEO,Stay With Me,Youtube,Boy,Minor,https://www.youtube.com/watch?v=KvMiFkfhHqA,13362,223151
2017-05-02,VAV,Flower (You),Youtube,Boy,Major,https://www.youtube.com/watch?v=G-kAKbmB2NY,17441,966729
2017-05-02,Yong Junhyung,Wonder If feat. Heize,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=roDYVhQULO4,67136,2567213
2017-05-02,Lovelyz,"Now, we",Youtube,Girl,Major,https://www.youtube.com/watch?v=wMCoQaE0LvQ,109306,11220780
2017-05-01,Triple H,365 Fresh,Youtube,Co-ed,Major,https://www.youtube.com/watch?v=qsJd9Ixa-ow,269329,7373242
2017-04-30,EXO-CBX,Ka-Ching,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=XNwYapPXNkw,925673,33580855
2017-04-28,SECHSKIES,Sad Song,Youtube,Boy,Major,https://www.youtube.com/watch?v=iTt9rS2RH-o,61174,2499541
2017-04-28,SECHSKIES,Be Well,Youtube,Boy,Major,https://www.youtube.com/watch?v=ZYwXHV5-x6w,77514,4161165
2017-04-28,Varsity,Hole In One,Youtube,Boy,Major,https://www.youtube.com/watch?v=FM5l94aphE8,0,0
2017-04-28,BoA,Spring Rain,Youtube,Girl Solo,Minor,https://www.youtube.com/watch?v=gBwlHygTjKY,33701,1025238
2017-04-27,LOONA 1/3,Sonatine,Youtube,Girl,Minor,https://www.youtube.com/watch?v=a6JmCdDs_GM,101587,2928088
2017-04-26,Momoland,Wonderful Love,Youtube,Girl,Major,https://www.youtube.com/watch?v=TkSv0TkvTRs,123528,8608933
2017-04-25,Boys Republic,Nagareru hoshi ni hanataba o,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=v1h9UVY7tTA,837,16056
2017-04-24,KARD,Rumor,Youtube,Co-ed,Major,https://www.youtube.com/watch?v=8LPjJ1p4dYs,609882,20366933
2017-04-24,Snuper,Back:Hug,Youtube,Boy,Major,https://www.youtube.com/watch?v=UTRIFs1CodM,21808,488870
2017-04-21,IU,Palette feat. G-DRAGON,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=d9IxdwEFk1c,1737828,188727206
2017-04-21,Chungha,Week,Youtube,Girl Solo,Minor,https://www.youtube.com/watch?v=WQHZ87FUvg,0,0
2017-04-20,A-seed,Shake It,Youtube,Girl,Major,https://www.youtube.com/watch?v=YEayhqKuBz4,1898,67512
2017-04-20,Bonus Baby,If I Become An Adult,Youtube,Girl,Major,https://www.youtube.com/watch?v=FN4Z6HEab0M,5468,197017
2017-04-20,Hint,Tang Tang Tang,Youtube,Girl,Major,https://www.youtube.com/watch?v=In3-Jd6kYEg,4869,205492
2017-04-19,Waeb,Party,Youtube,Boy,Major,https://www.youtube.com/watch?v=vInphBscuZ4,1297,140953
2017-04-18,CNBLUE,Shake,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=Wjc7VQW42pU,74861,4334591
2017-04-18,DIA,Will You Go Out With Me,Youtube,Girl,Major,https://www.youtube.com/watch?v=Fn7GFHT7WO4,95375,6825483
2017-04-18,Apink,Always,Youtube,Girl,Minor,https://www.youtube.com/watch?v=b0hz_eJmj7E,96523,5163283
